,stim,history,filename,class,onset,IndicoAPIExtractor,IndicoAPIExtractor
180,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,294.82,0.1,0.5730446524
181,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,294.92,0.24,0.6974775178
182,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,295.16,0.1,0.3559453946
183,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,295.26,0.1,0.6044900412
184,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,295.36,0.44,0.0377860651
185,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,296.85,0.13,0.8601720708
186,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,296.98,0.16,0.4319546923
187,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,297.14,0.12,0.4185336538
188,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,297.26,0.14,0.7102967717
189,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,297.4,0.44,0.3144056427
190,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,297.84,0.22,0.7996471802
191,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,298.06,0.04,0.4690169086
192,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,298.1,0.42,0.183130721
193,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,299.94,0.1,0.5715799142
194,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,300.04,0.54,0.0660572172
195,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,300.58,0.61,0.3831595897
196,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,301.19,0.49,0.2460155702
197,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,301.68,0.12,0.2546040195
198,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,301.8,0.23,0.2232787843
199,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,302.03,0.1,0.5024276473
200,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,302.13,0.22,0.5060428747
201,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,302.35,0.61,0.6526912539
202,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,303.31,0.15,0.4055740383
203,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,303.46,0.23,0.3155247106
204,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,303.69,0.23,0.6063862109
205,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,303.92,0.3,0.6244488937
206,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,309.88,3.04,0.3300021835
207,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,312.92,0.18,0.5150067884
208,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,313.55,0.19,0.4411250696
209,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,314.47,0.2,0.2446181723
210,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,314.67,0.31,0.8718578118
211,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,314.98,0.34,0.5719010882
212,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,315.35,0.59,0.358970887
213,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,315.94,0.31,0.2063148667
214,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,316.25,0.09,0.4719109023
215,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,316.34,0.44,0.6081257199
216,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,316.78,0.1,0.5715799142
217,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,316.88,0.09,0.4719109023
218,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,316.97,0.5,0.8678253062
219,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,318.19,0.23,0.5338341124
220,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,319.08,0.26,0.5715799142
221,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,319.34,0.09,0.4690169086
222,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,319.43,0.28,0.483344482
223,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,320.17,0.22,0.3371513673
224,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,320.86,0.28,0.6643691742
225,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,321.14,0.1,0.3559453946
226,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,321.24,0.05,0.4690169086
227,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,321.29,0.59,0.1125899986
228,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,321.88,0.15,0.7662720834
229,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,322.03,0.21,0.2662496059
230,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,322.24,0.09,0.3897257541
231,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,322.33,0.09,0.4719109023
232,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,322.42,0.45,0.9892085991
233,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,322.95,0.29,0.5052567181
234,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,323.24,0.58,0.3988238517
235,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,324.84,0.39,0.6230681783
236,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,325.23,0.4,0.1869464663
237,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,325.63,0.17,0.5454200504
238,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,325.8,0.04,0.4690169086
239,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,325.84,0.25,0.6921243135
240,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,326.57,0.41,0.7112393517
241,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,327.25,0.35,0.5338341124
242,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,327.6,0.12,0.0346621471
243,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,327.72,0.25,0.4973246045
244,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,328.0,0.41,0.4664277692
245,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,328.41,0.24,0.9085106836
246,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,328.65,0.24,0.5426956828
247,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,328.89,0.57,0.7138843069
248,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,329.9,0.16,0.7507729346
249,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,330.06,0.36,0.6662379457
250,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,330.42,0.28,0.1609908631
251,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,330.7,0.62,0.7705801055
252,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,331.45,0.1,0.5715799142
253,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,331.55,0.31,0.3470049909
254,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,331.86,0.18,0.2308933242
255,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,332.04,0.06,0.5024276473
256,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,332.1,0.06,0.4719109023
257,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,332.16,0.29,0.7682612479
258,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,332.45,0.2,0.6044900412
259,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,332.65,0.51,0.7705801055
260,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,333.71,0.36,0.1590614587
261,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,334.07,0.26,0.8365846285
262,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,335.4,0.24,0.2668794191
263,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,335.64,0.36,0.568019839
264,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,336.0,0.22,0.1913498818
265,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,336.22,0.13,0.3897257541
266,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,336.35,0.14,0.6094418997
267,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,336.49,0.2,0.3840066996
268,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,336.79,0.24,0.6294025285
269,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,337.03,0.16,0.2446181723
270,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,337.19,0.59,0.2961616859
271,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,337.78,0.3,0.099181927
272,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,338.08,0.52,0.6006216318
273,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,339.48,0.22,0.6294025285
274,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,339.7,0.12,0.2446181723
275,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,339.82,0.47,0.2961616859
276,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,340.5,0.32,0.495902693
277,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,340.82,0.13,0.3804385813
278,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,340.95,0.18,0.5746368392
279,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,341.13,0.08,0.5730446524
280,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,341.21,0.25,0.4907740668
281,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,341.46,0.18,0.5150067884
282,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,341.64,0.47,0.6758038101
283,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,342.11,0.55,0.6709553651
284,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,343.19,0.16,0.3048742565
285,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,343.35,0.06,0.4690169086
286,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,343.41,0.52,0.0137864787
287,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,343.93,0.2,0.5060428747
288,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,344.16,0.2,0.5060428747
289,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,344.36,0.28,0.3468942656
290,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,344.64,0.14,0.2446181723
291,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,344.78,0.2,0.3828545221
292,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,345.28,0.29,0.4910358878
293,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,345.88,0.22,0.6294025285
294,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,346.1,0.14,0.2446181723
295,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,346.24,0.4,0.2961616859
296,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,347.78,0.13,0.4690169086
297,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,347.91,0.22,0.4864332427
298,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,348.13,0.17,0.8225310643
299,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,348.3,0.23,0.312042931
300,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,348.53,0.22,0.8225310643
301,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,348.75,0.49,0.2118028735
302,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,349.24,0.85,0.9690273887
303,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,351.71,0.18,0.0424595214
304,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,351.89,0.12,0.4690169086
305,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,352.01,0.32,0.3633315904
306,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,353.01,0.2,0.4074781773
307,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,353.21,0.34,0.3413276766
308,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,354.41,0.39,0.6094418997
309,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,354.83,0.1,0.3243193041
310,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,354.93,0.09,0.9290891285
311,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,355.02,0.27,0.498783016
312,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,356.74,0.45,0.609714951
313,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,357.19,0.24,0.7662720834
314,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,357.43,0.16,0.1982925884
315,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,357.59,0.24,0.4981026661
316,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,358.13,0.44,0.4690169086
317,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,358.57,0.37,0.4690169086
318,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,359.27,0.29,0.4690169086
319,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,359.56,0.22,0.4690169086
320,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,359.78,0.27,0.4690169086
321,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,360.05,0.25,0.4690169086
322,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,360.3,0.24,0.4690169086
323,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,360.54,0.37,0.4690169086
324,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,360.94,0.48,0.4690169086
325,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,361.64,0.2,0.4084667833
326,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,361.84,0.0700000000001,0.4319546923
327,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,361.91,0.25,0.5099709049
328,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,362.16,0.07,0.4719109023
329,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,362.23,0.28,0.6121910948
330,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,362.79,0.39,0.4168020048
331,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,363.18,0.29,0.5423475754
332,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,363.47,0.58,0.2893034963
333,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,364.48,0.31,0.4168020048
334,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,364.79,0.17,0.49318873
335,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,364.96,0.08,0.4719109023
336,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,365.04,0.28,0.6121910948
337,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,365.32,0.29,0.2764113052
338,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,365.61,0.12,0.6044900412
339,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,365.73,0.1,0.6944654137
340,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,365.83,0.28,0.6347078135
341,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,366.11,0.16,0.2719513205
342,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,366.27,0.09,0.3243193041
343,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,366.36,0.09,0.4719109023
344,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,366.45,0.36,0.0675955091
345,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,366.81,0.09,0.5467593792
346,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,366.9,0.16,0.6944654137
347,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,368.22,0.24,0.1806196082
348,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,368.46,0.33,0.6246381285
349,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,368.79,0.4,0.7967280759
350,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,369.68,0.23,0.6094418997
351,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,369.91,0.16,0.3243193041
352,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,370.07,0.1,0.4511839686
353,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,370.17,0.65,0.5921713833
354,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,370.82,0.27,0.2946427268
355,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,371.09,0.39,0.4851713251
356,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,372.02,0.14,0.4882899566
357,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,372.16,0.25,0.6408764754
358,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,372.41,0.59,0.4408035198
359,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,373.0,0.1,0.5454200504
360,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,373.1,0.64,0.0886724185
